date,month,city,available bikes,season,weather condition,temperature (degree C),trips per bike,total bike trips,number of users,registered users (%),occasional_users (%),tot bike trip duration (min),day income (euros),customer satisfaction,new day subscriptions
2020-07-09,7,London,183,summer,heavy rain,16.81,49,1367,1094,59.7,40.3,33117.9,12602.2,6.33,3
2020-07-10,7,Paris,189,summer,cloudy,26.22,99,14185,11524,66.1,33.9,323951.0,119141.0,8.02,6
2020-07-10,7,Milan,178,summer,cloudy,27.03,71,9620,7446,59.1,40.9,120346.2,45948.5,7.53,4
2020-07-10,7,Madrid,188,summer,clear,23.0,64,11516,8711,61.8,38.2,233923.0,88064.8,6.58,-6
2020-07-10,7,Berlin,199,summer,light rain,18.32,49,3453,2749,61.4,38.6,90724.6,34226.8,7.24,0
2020-07-10,7,London,183,summer,cloudy,33.81,81,11240,8600,55.2,44.8,177693.3,69223.3,7.27,3
2020-07-11,7,Paris,182,summer,light rain,16.71,72,4634,3422,64.6,35.4,27443.1,10178.1,6.73,4
2020-07-11,7,Milan,191,summer,heavy rain,31.37,84,2437,1908,52.5,47.5,32954.4,13017.2,6.82,5
2020-07-11,7,Madrid,193,summer,clear,30.86,86,15794,12802,62.7,37.3,193023.4,72294.9,6.58,3
2020-07-11,7,Berlin,187,summer,cloudy,21.18,60,8592,6335,60.7,39.3,118475.8,44846.7,6.54,7
2020-07-11,7,London,193,summer,heavy rain,18.86,62,1827,1503,63.5,36.5,12875.8,4803.2,6.01,2
2020-07-12,7,Paris,184,summer,cloudy,22.68,55,7613,6252,62.1,37.9,38407.9,14432.3,7.21,6
2020-07-12,7,Milan,193,summer,clear,35.64,97,17915,14631,59.7,40.3,326601.5,124307.2,7.98,2
2020-07-12,7,Madrid,188,summer,clear,26.14,67,11996,10178,62.1,37.9,116651.6,43829.0,6.43,5
2020-07-12,7,Berlin,186,summer,cloudy,15.24,35,4908,3944,60.4,39.6,141993.7,53853.9,6.77,5
2020-07-12,7,London,193,summer,light rain,17.12,34,2317,1894,59.9,40.1,86907.3,33040.5,7.57,6
2020-07-13,7,Paris,180,summer,light rain,23.93,72,4611,3769,62.3,37.7,72322.3,27153.6,6.66,4
2020-07-13,7,Milan,187,summer,clear,31.03,79,14205,11024,63.8,36.2,206944.8,77052.3,7.61,1
2020-07-13,7,Madrid,188,summer,clear,34.16,95,17038,12918,65.0,35.0,320771.8,118687.4,7.89,1
2020-07-13,7,Berlin,187,summer,light rain,22.22,77,5066,3907,65.9,34.1,56468.8,20796.1,6.13,7
2020-07-13,7,London,196,summer,clear,19.83,51,9650,7913,64.7,35.3,195676.2,72515.0,6.79,-4
2020-07-14,7,Paris,189,summer,cloudy,17.55,66,9500,7943,55.2,44.8,39790.6,15501.4,6.49,5
2020-07-14,7,Milan,191,summer,heavy rain,32.38,80,2323,1992,63.4,36.6,32928.6,12290.8,5.78,7
2020-07-14,7,Madrid,196,summer,clear,32.89,98,18460,13434,61.8,38.2,49666.2,18696.4,7.29,-4
2020-07-14,7,Berlin,187,summer,heavy rain,26.61,80,2259,1744,61.2,38.8,63445.7,23960.8,7.25,5
2020-07-14,7,London,187,summer,light rain,20.91,51,3368,2909,64.2,35.8,40487.5,15041.4,7.37,5
2020-07-15,7,Paris,185,summer,clear,26.63,54,9576,7946,61.7,38.3,2057.6,775.0,7.46,5
2020-07-15,7,Milan,183,summer,clear,34.95,85,14948,10557,62.9,37.1,322159.5,120581.0,8.46,5
2020-07-15,7,Madrid,195,summer,light rain,25.75,80,5481,4673,56.0,44.0,106522.9,41333.0,7.8,-5
2020-07-15,7,Berlin,189,summer,clear,17.97,32,5918,5017,59.5,40.5,115017.5,43822.4,6.05,5
2020-07-15,7,London,193,summer,light rain,25.78,66,4467,3471,63.5,36.5,61518.5,22941.5,7.72,-2
2020-07-16,7,Paris,192,summer,heavy rain,22.37,51,1488,1229,62.5,37.5,13416.3,5030.9,6.39,0
2020-07-16,7,Milan,192,summer,clear,27.83,92,16848,13196,60.8,39.2,228096.1,86302.3,7.27,-7
2020-07-16,7,Madrid,186,summer,heavy rain,40.76,108,3042,2104,56.4,43.6,4466.4,1729.7,6.43,4
2020-07-16,7,Berlin,188,summer,clear,15.76,50,9048,7493,62.2,37.8,237770.5,89303.3,7.47,4
2020-07-16,7,London,184,summer,cloudy,27.75,69,9678,7872,63.7,36.3,88582.1,33013.2,7.61,5
2020-07-17,7,Paris,199,summer,light rain,18.2,56,3913,3096,66.1,33.9,72244.9,26567.7,7.11,-2
2020-07-17,7,Milan,186,summer,light rain,25.14,53,3459,2593,54.9,45.1,59657.4,23279.7,7.0,9
2020-07-17,7,Madrid,193,summer,heavy rain,26.74,86,2497,2173,61.5,38.5,22673.6,8548.0,6.43,5
2020-07-17,7,Berlin,189,summer,clear,22.02,64,11575,9578,57.8,42.2,163018.9,62671.3,7.07,4
2020-07-17,7,London,191,summer,light rain,18.49,67,4507,3597,62.4,37.6,9227.8,3462.8,7.54,-6
2020-07-18,7,Paris,188,summer,cloudy,21.15,49,6989,5864,54.1,45.9,182465.6,71488.8,8.75,2
2020-07-18,7,Milan,187,summer,cloudy,21.98,53,7566,6186,61.5,38.5,151861.7,57247.6,7.45,5
2020-07-18,7,Madrid,185,summer,clear,27.6,72,12693,9295,61.2,38.8,219970.9,83051.9,7.77,-4
2020-07-18,7,Berlin,195,summer,clear,27.77,77,14363,11288,56.8,43.2,206149.2,79641.4,6.75,3
2020-07-18,7,London,198,summer,clear,18.0,63,11941,9260,60.8,39.2,283824.9,107425.1,6.1,-7
2020-07-19,7,Paris,192,summer,clear,31.73,82,15030,12961,68.9,31.1,251809.1,91224.7,7.69,5
2020-07-19,7,Milan,194,summer,heavy rain,25.84,63,1850,1539,52.6,47.4,15094.0,5960.3,7.13,1
2020-07-19,7,Madrid,198,summer,clear,29.97,74,14083,10996,62.9,37.1,150324.2,56255.3,7.24,-4
2020-07-19,7,Berlin,197,summer,light rain,33.13,103,7152,6166,60.3,39.7,53523.7,20303.9,6.25,5
2020-07-19,7,London,192,summer,light rain,14.6,69,4657,3403,61.6,38.4,114291.4,43071.1,6.64,4
2020-07-20,7,Paris,191,summer,cloudy,24.72,72,10450,9012,58.8,41.2,131590.7,50311.9,8.06,6
2020-07-20,7,Milan,186,summer,clear,23.84,83,14748,12082,58.2,41.8,309288.5,118644.4,6.62,-3
2020-07-20,7,Madrid,186,summer,clear,26.04,99,17605,13335,63.6,36.4,440394.0,164140.0,5.33,6
2020-07-20,7,Berlin,188,summer,cloudy,14.47,44,6243,4848,64.0,36.0,102238.1,38037.3,8.01,6
2020-07-20,7,London,190,summer,light rain,12.53,48,3250,2498,58.9,41.1,15705.7,6001.9,7.31,-7
2020-07-21,7,Paris,192,summer,cloudy,20.34,66,9545,7849,65.0,35.0,100840.0,37301.7,6.91,3
2020-07-21,7,Milan,183,summer,clear,39.49,100,17478,15738,63.2,36.8,465073.2,173731.0,7.02,5
2020-07-21,7,Madrid,174,summer,heavy rain,26.89,72,1894,1364,64.3,35.7,33711.6,12517.7,6.67,2
2020-07-21,7,Berlin,194,summer,heavy rain,13.42,46,1344,1059,60.4,39.6,16479.0,6249.4,6.68,5
2020-07-21,7,London,189,summer,clear,22.88,53,9675,7727,57.5,42.5,218952.1,84280.6,6.89,7
2020-07-22,7,Paris,189,summer,heavy rain,29.21,64,1845,1383,63.9,36.1,57422.9,21368.8,7.9,4
2020-07-22,7,Milan,184,summer,cloudy,25.87,59,8255,6570,61.0,39.0,44140.8,16688.8,7.34,2
2020-07-22,7,Madrid,184,summer,clear,33.61,79,13978,10429,60.1,39.9,470145.7,178589.5,8.32,-6
2020-07-22,7,Berlin,187,summer,cloudy,26.28,85,11926,9235,60.6,39.4,393655.3,149135.7,7.4,4
2020-07-22,7,London,193,summer,cloudy,19.55,53,7782,6316,60.6,39.4,62336.0,23618.4,6.99,5
2020-07-23,7,Paris,188,summer,cloudy,28.85,52,7417,4901,63.7,36.3,164240.4,61194.3,6.6,-3
2020-07-23,7,Milan,183,summer,cloudy,23.74,82,11346,9177,63.6,36.4,187183.6,69797.9,6.19,4
2020-07-23,7,Madrid,190,summer,light rain,32.51,71,4811,4080,63.5,36.5,6644.1,2478.7,7.75,-7
2020-07-23,7,Berlin,187,summer,light rain,25.73,65,4316,3072,62.8,37.2,98113.3,36724.5,7.14,2
2020-07-23,7,London,187,summer,clear,25.04,88,15797,12174,63.2,36.8,301949.1,112831.3,7.19,9
2020-07-24,7,Paris,187,summer,cloudy,21.53,64,9061,7528,55.8,44.2,46476.7,18047.4,6.5,-5
2020-07-24,7,Milan,188,summer,heavy rain,11.18,50,1440,1162,64.3,35.7,31171.2,11579.3,5.87,4
2020-07-24,7,Madrid,178,summer,heavy rain,29.09,76,2044,1580,62.8,37.2,50927.7,19062.6,7.05,-5
2020-07-24,7,Berlin,191,summer,cloudy,24.97,75,10768,9394,59.4,40.6,124359.5,47404.4,6.46,5
2020-07-24,7,London,189,summer,cloudy,19.77,59,8503,6831,62.5,37.5,67755.3,25403.3,7.45,7
2020-07-25,7,Paris,186,summer,cloudy,30.58,99,13918,10171,66.3,33.7,271660.8,99800.8,8.68,2
2020-07-25,7,Milan,182,summer,cloudy,35.43,103,14121,11437,57.2,42.8,96431.1,37183.7,7.51,5
2020-07-25,7,Madrid,191,summer,clear,31.47,74,13570,10522,63.6,36.4,389701.6,145318.6,7.06,8
2020-07-25,7,Berlin,193,summer,heavy rain,23.86,74,2151,1745,58.6,41.4,60407.3,23123.8,7.53,7
2020-07-25,7,London,192,summer,cloudy,21.29,64,9347,7866,60.6,39.4,268661.2,101760.4,8.66,5
2020-07-26,7,Paris,193,summer,cloudy,25.88,85,12425,8663,51.3,48.7,80739.4,32079.7,8.02,8
2020-07-26,7,Milan,193,summer,light rain,39.0,91,6204,5572,60.0,40.0,89103.6,33857.2,7.5,4
2020-07-26,7,Madrid,189,summer,cloudy,24.25,49,6964,5542,62.1,37.9,110802.9,41634.6,8.29,5
2020-07-26,7,Berlin,181,summer,heavy rain,18.84,63,1728,1563,63.5,36.5,23668.9,8826.7,6.47,2
2020-07-26,7,London,183,summer,clear,23.98,62,10988,7874,61.3,38.7,186771.9,70494.6,7.08,4
2020-07-27,7,Paris,190,summer,cloudy,15.94,58,8395,6223,58.2,41.8,92089.9,35324.3,6.34,-5
2020-07-27,7,Milan,192,summer,cloudy,23.61,66,9561,7689,59.1,40.9,118863.6,45385.1,7.5,-7
2020-07-27,7,Madrid,190,summer,clear,19.63,58,10591,8519,61.6,38.4,71421.0,26916.8,7.15,5
2020-07-27,7,Berlin,186,summer,light rain,16.67,50,3328,2573,64.3,35.7,59300.3,22018.9,6.12,-6
2020-07-27,7,London,189,summer,cloudy,17.64,47,6767,5256,60.0,40.0,1075.7,408.7,8.63,-6
2020-07-28,7,Paris,186,summer,light rain,21.94,64,4207,3780,62.2,37.8,100204.6,37637.3,8.56,6
2020-07-28,7,Milan,185,summer,cloudy,25.62,72,10052,8344,60.7,39.3,210967.5,79853.1,8.24,6
2020-07-28,7,Madrid,186,summer,light rain,39.56,96,6292,5344,54.8,45.2,110458.7,43133.7,6.84,6
2020-07-28,7,Berlin,185,summer,light rain,19.17,52,3381,2593,62.2,37.8,27702.2,10406.6,6.25,6
2020-07-28,7,London,183,summer,light rain,19.27,51,3331,2568,61.4,38.6,50623.3,19092.4,6.71,-6
2020-07-29,7,Paris,183,summer,light rain,18.4,62,3989,3160,59.3,40.7,22140.7,8445.6,6.99,8
2020-07-29,7,Milan,188,summer,light rain,30.94,65,4298,3160,58.6,41.4,33072.5,12661.9,7.13,-5
2020-07-29,7,Madrid,191,summer,cloudy,35.38,102,14736,11997,53.6,46.4,412921.3,162165.4,8.76,6
2020-07-29,7,Berlin,191,summer,light rain,27.24,85,5683,4379,57.9,42.1,91488.6,35156.0,8.23,5
2020-07-29,7,London,191,summer,light rain,24.08,81,5466,4833,58.2,41.8,91623.5,35142.3,7.28,1
2020-07-30,7,Paris,195,summer,cloudy,24.27,82,12045,9721,61.1,38.9,203429.9,76872.4,8.34,6
2020-07-30,7,Milan,197,summer,clear,17.95,63,11885,8945,60.1,39.9,147850.5,56164.6,7.39,-6
2020-07-30,7,Madrid,178,summer,clear,34.51,92,15770,13103,61.4,38.6,200655.9,75667.7,7.77,-5
2020-07-30,7,Berlin,182,summer,light rain,25.33,80,5126,4093,61.9,38.1,75119.7,28258.4,7.65,4
2020-07-30,7,London,198,summer,light rain,28.53,70,4920,3859,59.1,40.9,81763.0,31221.1,7.25,-1
2020-07-31,7,Paris,195,summer,cloudy,20.67,67,9927,8176,60.2,39.8,41743.5,15849.3,7.71,6
2020-07-31,7,Milan,191,summer,light rain,20.05,62,4151,3421,63.6,36.4,63756.4,23765.9,6.52,6
2020-07-31,7,Madrid,189,summer,heavy rain,37.37,97,2764,2310,59.3,40.7,82363.0,31414.5,6.91,6
2020-07-31,7,Berlin,191,summer,light rain,28.74,96,6456,5704,61.1,38.9,114517.5,43267.3,7.02,-5
2020-07-31,7,London,190,summer,light rain,19.13,41,2780,2266,61.0,39.0,68955.6,26060.8,6.95,5
2020-08-01,8,Paris,194,summer,cloudy,30.6,72,10526,7979,59.3,40.7,22594.7,8618.7,8.2,6
2020-08-01,8,Milan,187,summer,heavy rain,21.25,52,1480,1238,63.3,36.7,6417.2,2396.1,7.56,7
2020-08-01,8,Madrid,188,summer,light rain,21.95,72,4763,4019,65.1,34.9,32476.9,12012.6,8.55,5
2020-08-01,8,Berlin,195,summer,light rain,26.64,96,6597,5507,67.8,32.2,27172.2,9903.7,7.2,-2
2020-08-01,8,London,191,summer,cloudy,27.09,70,10092,8191,55.8,44.2,319670.9,124162.1,6.78,-4
2020-08-02,8,Paris,188,summer,cloudy,19.48,39,5577,4584,64.8,35.2,104516.4,38704.5,7.11,4
2020-08-02,8,Milan,190,summer,clear,30.89,76,13933,11297,60.4,39.6,185173.6,70233.4,6.55,-5
2020-08-02,8,Madrid,191,summer,clear,30.87,75,13715,11026,57.2,42.8,370480.6,142838.5,6.59,6
2020-08-02,8,Berlin,197,summer,light rain,30.9,81,5634,4140,65.0,35.0,151388.4,56004.4,6.97,4
2020-08-02,8,London,191,summer,heavy rain,20.61,61,1765,1418,60.5,39.5,28184.3,10681.0,7.28,-2
2020-08-03,8,Paris,190,summer,cloudy,24.29,68,9826,8521,66.6,33.4,111645.2,40960.2,6.28,10
2020-08-03,8,Milan,194,summer,light rain,32.94,86,5846,4404,62.6,37.4,44274.7,16597.2,7.2,-6
2020-08-03,8,Madrid,187,summer,cloudy,31.11,82,11647,9382,69.3,30.7,260436.4,94138.6,7.05,4
2020-08-03,8,Berlin,185,summer,light rain,28.45,83,5427,4156,61.8,38.2,174340.9,65613.6,6.72,3
2020-08-03,8,London,189,summer,clear,26.2,88,15959,13191,58.5,41.5,123658.7,47357.3,6.8,-4
2020-08-04,8,Paris,189,summer,light rain,35.83,93,6226,5082,60.7,39.3,7900.5,2991.2,6.89,2
2020-08-04,8,Milan,184,summer,light rain,36.24,91,5900,5157,58.6,41.4,97177.5,37201.9,7.51,-6
2020-08-04,8,Madrid,184,summer,light rain,26.24,76,4946,3614,58.5,41.5,101402.2,38828.2,7.43,-5
2020-08-04,8,Berlin,184,summer,clear,26.07,65,11490,9545,64.0,36.0,192143.0,71494.4,6.95,4
2020-08-04,8,London,191,summer,heavy rain,20.88,56,1630,1420,61.9,38.1,37604.4,14148.6,6.56,-4
2020-08-05,8,Paris,187,summer,heavy rain,24.47,69,1942,1552,55.9,44.1,1640.0,636.5,7.72,5
2020-08-05,8,Milan,197,summer,clear,33.26,96,18022,13883,60.9,39.1,480608.1,181720.4,7.04,-3
2020-08-05,8,Madrid,193,summer,clear,32.12,62,11455,9410,65.9,34.1,198288.1,73007.8,8.17,8
2020-08-05,8,Berlin,198,summer,light rain,23.28,55,3861,3029,54.2,45.8,20572.4,8054.2,6.78,2
2020-08-05,8,London,192,summer,clear,22.77,71,12995,10435,60.2,39.8,158476.5,60163.1,6.82,6
2020-08-06,8,Paris,184,summer,cloudy,22.85,60,8376,6544,58.3,41.7,22564.4,8649.7,7.44,5
2020-08-06,8,Milan,187,summer,light rain,32.89,108,7123,5453,61.0,39.0,99496.6,37616.9,5.75,-8
2020-08-06,8,Madrid,194,summer,clear,24.92,69,12798,10805,58.4,41.6,131787.4,50502.8,6.91,-7
2020-08-06,8,Berlin,197,summer,light rain,19.98,62,4286,3456,63.1,36.9,63554.4,23761.9,7.54,-4
2020-08-06,8,London,189,summer,cloudy,19.0,54,7752,6143,58.3,41.7,63698.6,24423.5,6.65,-4
2020-08-07,8,Paris,187,summer,heavy rain,23.41,53,1494,1191,65.3,34.7,36393.4,13443.9,7.02,-8
2020-08-07,8,Milan,188,summer,light rain,20.64,61,4063,2898,61.3,38.7,134028.0,50572.7,6.14,-10
2020-08-07,8,Madrid,189,summer,clear,27.95,84,15181,11172,57.9,42.1,206322.1,79258.1,7.96,7
2020-08-07,8,Berlin,187,summer,light rain,18.21,53,3521,2812,66.7,33.3,20101.4,7370.3,7.37,-3
2020-08-07,8,London,195,summer,light rain,24.32,74,5100,3776,58.9,41.1,80794.1,30876.5,7.15,4
2020-08-08,8,Paris,187,summer,light rain,26.19,85,5651,4137,64.8,35.2,62321.2,23078.1,7.56,5
2020-08-08,8,Milan,193,summer,heavy rain,28.54,76,2206,1609,61.9,38.1,63536.8,23898.2,7.82,3
2020-08-08,8,Madrid,181,summer,clear,26.41,71,12308,9575,67.7,32.3,376502.4,137304.6,8.19,-4
2020-08-08,8,Berlin,181,summer,light rain,21.06,47,3010,2522,61.0,39.0,62313.3,23553.7,7.79,6
2020-08-08,8,London,186,summer,light rain,27.12,57,3759,2849,58.9,41.1,12193.3,4659.8,9.12,-6
2020-08-09,8,Paris,192,summer,light rain,22.02,55,3717,2712,62.2,37.8,64577.0,24253.5,8.02,3
2020-08-09,8,Milan,191,summer,light rain,42.64,93,6292,4400,57.0,43.0,57676.5,22262.4,7.82,7
2020-08-09,8,Madrid,188,summer,light rain,27.5,78,5180,4607,62.9,37.1,57130.0,21381.0,6.53,-3
2020-08-09,8,Berlin,187,summer,clear,18.05,57,10206,8088,60.1,39.9,265803.7,100947.9,6.85,-1
2020-08-09,8,London,191,summer,cloudy,27.19,73,10635,8594,59.3,40.7,5693.5,2171.2,8.2,0
2020-08-10,8,Paris,191,summer,clear,28.12,68,12436,10405,59.7,40.3,212866.5,81028.0,8.56,2
2020-08-10,8,Milan,190,summer,clear,25.88,61,11049,8839,65.9,34.1,244638.2,90095.9,7.94,-4
2020-08-10,8,Madrid,195,summer,clear,25.17,86,16111,12258,62.7,37.3,164892.6,61761.8,6.89,-5
2020-08-10,8,Berlin,194,summer,light rain,24.21,67,4613,3751,62.5,37.5,50059.3,18767.4,7.79,1
2020-08-10,8,London,194,summer,clear,19.02,43,8055,6274,63.3,36.7,195522.0,73007.9,6.73,4
2020-08-11,8,Paris,190,summer,cloudy,14.55,47,6752,5104,60.0,40.0,82444.8,31330.6,5.96,7
2020-08-11,8,Milan,192,summer,heavy rain,21.36,66,1936,1669,64.0,36.0,28260.0,10512.1,6.06,-6
2020-08-11,8,Madrid,189,summer,clear,35.04,100,18040,14482,58.2,41.8,573273.2,219915.5,6.57,5
2020-08-11,8,Berlin,192,summer,clear,22.57,61,11229,9316,66.8,33.2,154489.8,56610.2,7.86,6
2020-08-11,8,London,187,summer,clear,18.72,51,9231,6727,61.7,38.3,28395.4,10691.0,7.73,3
2020-08-12,8,Paris,193,summer,heavy rain,23.82,77,2242,1711,65.5,34.5,59101.7,21802.9,7.68,3
2020-08-12,8,Milan,189,summer,cloudy,28.71,77,10979,8304,60.6,39.4,129438.2,49034.8,8.47,6
2020-08-12,8,Madrid,181,summer,heavy rain,31.0,78,2132,1780,65.3,34.7,4713.3,1741.1,6.91,-5
2020-08-12,8,Berlin,191,summer,light rain,22.73,83,5583,4633,64.9,35.1,30562.4,11316.2,7.06,6
2020-08-12,8,London,186,summer,cloudy,27.67,74,10479,8963,58.5,41.5,21802.9,8348.7,6.73,-4
2020-08-13,8,Paris,198,summer,cloudy,24.76,63,9463,7054,62.8,37.2,103399.6,38717.6,7.3,3
2020-08-13,8,Milan,192,summer,heavy rain,28.96,70,2025,1647,62.4,37.6,48160.3,18065.0,8.1,-5
2020-08-13,8,Madrid,186,summer,clear,35.88,89,15869,13466,66.1,33.9,14352.9,5278.8,6.58,2
2020-08-13,8,Berlin,193,summer,light rain,23.0,63,4305,3678,65.3,34.7,67726.8,25023.7,7.33,2
2020-08-13,8,London,187,summer,cloudy,18.89,69,9808,7971,60.8,39.2,214803.3,81300.9,7.66,5
2020-08-14,8,Paris,183,summer,light rain,19.94,54,3517,2659,60.3,39.7,32825.4,12452.0,8.2,4
2020-08-14,8,Milan,187,summer,light rain,29.52,85,5585,4638,63.2,36.8,91699.7,34258.0,7.08,6
2020-08-14,8,Madrid,189,summer,light rain,32.8,93,6218,5138,67.4,32.6,31689.0,11575.5,7.7,0
2020-08-14,8,Berlin,181,summer,cloudy,24.49,68,9355,7926,62.1,37.9,41823.7,15718.2,5.72,3
2020-08-14,8,London,182,summer,light rain,18.57,41,2624,2104,58.6,41.4,47145.6,18048.3,7.7,7
2020-08-15,8,Paris,191,summer,heavy rain,26.52,69,1990,1628,66.4,33.6,49258.0,18084.1,7.15,3
2020-08-15,8,Milan,199,summer,cloudy,19.79,52,7806,6477,66.9,33.1,45952.0,16830.5,8.66,5
2020-08-15,8,Madrid,196,summer,cloudy,30.93,75,11059,9287,62.9,37.1,122065.9,45666.7,7.48,-6
2020-08-15,8,Berlin,187,summer,cloudy,21.31,75,10576,8108,60.1,39.9,2572.0,977.1,7.27,7
2020-08-15,8,London,185,summer,light rain,16.15,38,2521,2082,57.1,42.9,27585.6,10640.2,7.8,-2
2020-08-16,8,Paris,178,summer,light rain,27.42,76,4787,3940,60.8,39.2,103241.6,39065.5,8.17,5
2020-08-16,8,Milan,186,summer,cloudy,23.08,69,9662,7973,64.5,35.5,257827.0,95633.8,6.53,6
2020-08-16,8,Madrid,189,summer,clear,28.04,75,13526,11690,65.3,34.7,188851.2,69779.6,7.11,6
2020-08-16,8,Berlin,190,summer,cloudy,19.23,59,8467,6444,59.8,40.2,108135.4,41141.9,7.25,3
2020-08-16,8,London,187,summer,cloudy,17.9,58,8272,6929,58.8,41.2,143110.3,54719.6,6.77,6
2020-08-17,8,Paris,195,summer,heavy rain,27.54,81,2395,1996,61.4,38.6,12338.6,4652.9,6.77,1
2020-08-17,8,Milan,190,summer,light rain,30.63,99,6602,4988,63.3,36.7,193550.0,72279.6,7.14,-4
2020-08-17,8,Madrid,195,summer,clear,35.91,117,21808,16691,69.4,30.6,632576.1,228447.8,7.75,-4
2020-08-17,8,Berlin,180,summer,light rain,20.68,59,3732,3191,61.2,38.8,104062.7,39286.3,7.06,6
2020-08-17,8,London,189,summer,cloudy,20.41,54,7811,5868,61.3,38.7,110775.0,41815.8,7.89,6
2020-08-18,8,Paris,183,summer,light rain,13.09,27,1760,1454,64.3,35.7,29178.5,10839.3,8.24,4
2020-08-18,8,Milan,190,summer,cloudy,26.16,68,9832,8271,62.4,37.6,135742.0,50921.9,8.35,-5
2020-08-18,8,Madrid,187,summer,light rain,27.73,77,5050,4295,62.6,37.4,32988.0,12362.6,6.98,2
2020-08-18,8,Berlin,192,summer,cloudy,21.16,69,9967,7830,64.3,35.7,180790.7,67134.1,6.34,4
2020-08-18,8,London,189,summer,light rain,20.67,58,3884,3209,64.1,35.9,13930.1,5178.2,8.33,-5
2020-08-19,8,Paris,185,summer,heavy rain,23.58,83,2332,1948,65.0,35.0,43634.1,16144.6,7.24,4
2020-08-19,8,Milan,193,summer,light rain,22.08,72,4924,3764,55.0,45.0,123684.8,48232.4,6.87,0
2020-08-19,8,Madrid,194,summer,cloudy,32.41,93,13737,11104,59.0,41.0,338644.4,129342.8,6.56,5
2020-08-19,8,Berlin,177,summer,heavy rain,32.36,88,2357,1867,60.8,39.2,6204.8,2347.4,6.91,4
2020-08-19,8,London,176,summer,cloudy,22.55,59,7835,6578,63.3,36.7,94906.7,35435.4,6.87,-5
2020-08-20,8,Paris,194,summer,cloudy,21.94,44,6493,5046,59.8,40.2,60880.1,23164.8,7.92,5
2020-08-20,8,Milan,190,summer,light rain,29.62,85,5712,4122,68.6,31.4,117516.7,42630.5,7.04,4
2020-08-20,8,Madrid,195,summer,clear,42.39,103,19282,12407,64.6,35.4,347358.3,128806.7,7.18,9
2020-08-20,8,Berlin,186,summer,light rain,27.99,86,5625,4850,58.3,41.7,65633.6,25161.0,7.12,4
2020-08-20,8,London,183,summer,clear,21.56,75,13115,10387,59.1,40.9,362469.7,138373.7,6.33,-6
2020-08-21,8,Paris,187,summer,clear,22.84,57,10249,8121,67.9,32.1,31376.2,11427.8,7.89,0
2020-08-21,8,Milan,181,summer,heavy rain,33.37,83,2269,1728,63.5,36.5,33003.8,12313.4,7.17,4
2020-08-21,8,Madrid,188,summer,cloudy,26.79,80,11365,9748,64.9,35.1,20540.7,7604.4,6.36,7
2020-08-21,8,Berlin,193,summer,clear,22.8,69,12813,10269,64.5,35.5,82051.5,30443.4,7.29,6
2020-08-21,8,London,197,summer,cloudy,12.53,33,4991,4443,64.2,35.8,149022.0,55381.6,7.8,-5
2020-08-22,8,Paris,198,summer,clear,25.21,73,13815,10055,62.0,38.0,532937.8,200339.4,7.29,-7
2020-08-22,8,Milan,191,summer,cloudy,19.62,35,5131,4323,68.6,31.4,114103.3,41401.3,8.05,-4
2020-08-22,8,Madrid,194,summer,cloudy,23.9,56,8280,6558,59.0,41.0,133494.5,50988.1,6.09,-3
2020-08-22,8,Berlin,184,summer,cloudy,31.66,79,10950,8217,63.1,36.9,152354.0,56948.9,6.79,5
2020-08-22,8,London,188,summer,heavy rain,24.23,62,1770,1405,64.3,35.7,1803.9,669.9,7.6,-5
2020-08-23,8,Paris,190,summer,clear,21.03,65,11963,10123,63.4,36.6,224585.6,83804.7,7.53,-3
2020-08-23,8,Milan,188,summer,clear,35.64,96,17236,14455,66.1,33.9,147322.3,54174.6,8.64,5
2020-08-23,8,Madrid,194,summer,light rain,34.95,89,6079,4737,68.2,31.8,5909.3,2148.9,6.03,-2
2020-08-23,8,Berlin,184,summer,light rain,20.22,57,3726,2595,66.5,33.5,79137.8,29036.8,6.35,4
2020-08-23,8,London,191,summer,light rain,21.67,47,3176,2730,61.5,38.5,61020.7,23007.1,7.31,-7
2020-08-24,8,Paris,189,summer,heavy rain,25.48,71,2038,1628,64.3,35.7,29611.3,10994.8,7.69,8
2020-08-24,8,Milan,189,summer,heavy rain,29.47,85,2428,1874,58.4,41.6,28403.4,10885.8,6.63,3
2020-08-24,8,Madrid,182,summer,cloudy,20.07,70,9699,8326,58.8,41.2,58284.4,22289.4,6.9,2
2020-08-24,8,Berlin,193,summer,clear,20.5,46,8467,6461,64.0,36.0,251129.5,93401.1,7.34,3
2020-08-24,8,London,188,summer,cloudy,25.79,66,9444,8086,64.7,35.3,115439.2,42788.3,7.95,7
2020-08-25,8,Paris,179,summer,cloudy,27.32,81,10907,8232,58.8,41.2,183818.0,70301.0,7.01,6
2020-08-25,8,Milan,186,summer,cloudy,33.87,82,11446,10224,59.4,40.6,95412.4,36370.4,7.69,-6
2020-08-25,8,Madrid,194,summer,light rain,26.75,50,3436,2916,57.7,42.3,58113.9,22345.6,7.3,-4
2020-08-25,8,Berlin,194,summer,cloudy,31.38,98,14282,11672,65.8,34.2,169938.8,62597.0,9.15,6
2020-08-25,8,London,183,summer,cloudy,12.02,43,6016,5383,64.0,36.0,177348.7,65987.3,7.97,2
2020-08-26,8,Paris,191,summer,heavy rain,14.94,63,1821,1319,67.2,32.8,8931.7,3266.2,7.85,7
